#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:1" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:1" spec="beast.evolution.tree.TraitSet" traitname="date" value="2_2000.1=2000.1,17_2001.6=2001.6,18_2001.7=2001.7,21_2002=2002,24_2002.3=2002.3,26_2002.5=2002.5,5_2000.4=2000.4,7_2000.6=2000.6,4_2000.3=2000.3,13_2001.2=2001.2,15_2001.4=2001.4,16_2001.5=2001.5,1_2000=2000,8_2000.7=2000.7,3_2000.2=2000.2,12_2001.1=2001.1,22_2002.1=2002.1,32_2003.1=2003.1,28_2002.7=2002.7,43_2004.2=2004.2,46_2004.5=2004.5,55_2005.4=2005.4,63_2006.2=2006.2,65_2006.4=2006.4,66_2006.5=2006.5,67_2006.6=2006.6,23_2002.2=2002.2,10_2000.9=2000.9,14_2001.3=2001.3,33_2003.2=2003.2,39_2003.8=2003.8,34_2003.3=2003.3,44_2004.3=2004.3,48_2004.7=2004.7,53_2005.2=2005.2,52_2005.1=2005.1,58_2005.7=2005.7,9_2000.8=2000.8,6_2000.5=2000.5,11_2001=2001,25_2002.4=2002.4,20_2001.9=2001.9,47_2004.6=2004.6,36_2003.5=2003.5,45_2004.4=2004.4,50_2004.9=2004.9,42_2004.1=2004.1,51_2005=2005,35_2003.4=2003.4,37_2003.6=2003.6,57_2005.6=2005.6,59_2005.8=2005.8,61_2006=2006,62_2006.1=2006.1,41_2004=2004,40_2003.9=2003.9,49_2004.8=2004.8,74_2007.3=2007.3,77_2007.6=2007.6,68_2006.7=2006.7,70_2006.9=2006.9,81_2008=2008,19_2001.8=2001.8,27_2002.6=2002.6,29_2002.8=2002.8,30_2002.9=2002.9,31_2003=2003,38_2003.7=2003.7,56_2005.5=2005.5,69_2006.8=2006.8,82_2008.1=2008.1,80_2007.9=2007.9,83_2008.2=2008.2,87_2008.6=2008.6,71_2007=2007,75_2007.4=2007.4,72_2007.1=2007.1,91_2009=2009,88_2008.7=2008.7,94_2009.3=2009.3,98_2009.7=2009.7,79_2007.8=2007.8,84_2008.3=2008.3,78_2007.7=2007.7,76_2007.5=2007.5,89_2008.8=2008.8,93_2009.2=2009.2,96_2009.5=2009.5,97_2009.6=2009.6,95_2009.4=2009.4,100_2009.9=2009.9,54_2005.3=2005.3,60_2005.9=2005.9,64_2006.3=2006.3,73_2007.2=2007.2,86_2008.5=2008.5,85_2008.4=2008.4,90_2008.9=2008.9,99_2009.8=2009.8,92_2009.1=2009.1,101_2010=2010">
#                    <taxa id="TaxonSet.1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.1"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:1" name="distribution" x="@birthRate.t:1">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:1" name="distribution">
#            <parameter id="kappa.s:1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rateOmega.prior" name="distribution">
#            <parameter id="rateOmega" lower="0.01" name="x" spec="beast.core.parameter.RealParameter" upper="0.2">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="rateOmega.alpha" name="alpha" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                <parameter estimate="false" id="rateOmega.beta" name="beta" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1" id="treeLikelihood.1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1">
#            <siteModel id="SiteModel.s:1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:1" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1" kappa="@kappa.s:1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:1" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="branchRates" numberOfDiscreteRates="12" rateOmega="@rateOmega" spec="beast.evolution.branchratemodel.ARClockModel" tree="@Tree.t:1">
#                <rateCategories dimension="200" id="rateCategories" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="rateMean" name="rateMean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	rateOmega	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
6462000	-11274.23912088659	-11003.569096356607	-270.67002452998275	-11003.569096356607	10.066588696998437	-267.8093949520982	0.19276109479824516	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6463000	-11256.448260999812	-10985.765126786591	-270.6831342132205	-10985.765126786591	10.066588696998437	-267.822504635336	0.19354474092290333	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6464000	-11250.346953525996	-10978.879173663336	-271.4677798626604	-10978.879173663336	10.066588696998437	-268.60715028477586	0.21227213182035862	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6465000	-11248.932585007975	-10978.318837869167	-270.61374713880764	-10978.318837869167	10.076437570770322	-267.7531175609231	0.18611226990185956	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6466000	-11255.883842761126	-10984.43682381399	-271.4470189471358	-10984.43682381399	10.076437570770322	-268.58638936925126	0.21202750241645935	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6467000	-11260.150172379144	-10988.682796628053	-271.4673757510923	-10988.682796628053	10.075919250413655	-268.60674617320774	0.2124136099155937	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6468000	-11256.459254654394	-10985.850622046219	-270.6086326081749	-10985.850622046219	10.075919250413655	-267.74800303029036	0.19039465219664478	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6469000	-11262.399744484694	-10990.006669169545	-272.39307531514976	-10990.006669169545	10.075919250413655	-269.5324457372652	0.1536707051436944	1.9784594896780627	0.19994829027224587	0.0980324119689382	0.32881109410139453	0.11531022430907707	0.45784626962059044
6470000	-11274.01972055085	-11003.362815556407	-270.6569049944424	-11003.362815556407	10.0835241136901	-267.7965281923892	0.1825596320855637	1.9784594896780627	0.19990234507271076	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6471000	-11268.845954876258	-10997.868978568202	-270.976976308056	-10997.868978568202	10.0835241136901	-268.1165995060028	0.20214633645690827	1.9784594896780627	0.19990234507271076	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6472000	-11273.117157425608	-11002.375897366026	-270.7412600595815	-11002.375897366026	10.068144874957124	-267.8815383329834	0.17977732296395163	1.9784594896780627	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6473000	-11271.706680259324	-11000.64463609677	-271.06204416255434	-11000.64463609677	10.068144874957124	-268.2023224359562	0.20414496090722872	1.9784594896780627	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6474000	-11270.115075297661	-10998.352757916253	-271.76231738140893	-10998.352757916253	10.068144874957124	-268.9367441035014	0.21629270031919232	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6475000	-11266.904173046554	-10994.131916910743	-272.77225613581146	-10994.131916910743	10.068144874957124	-269.9466828579039	0.22814591166378193	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6476000	-11278.619342056418	-11007.877515050017	-270.7418270064003	-11007.877515050017	10.068144874957124	-267.91625372849273	0.19598053429206125	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6477000	-11280.45987450449	-11006.492646181016	-273.9672283234736	-11006.492646181016	10.068144874957124	-271.14165504556604	0.14254296519199502	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6478000	-11268.980621799026	-10996.645865039121	-272.33475675990456	-10996.645865039121	10.068144874957124	-269.509183481997	0.15414471855021614	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6479000	-11264.81580515612	-10989.326102293719	-275.4897028624024	-10989.326102293719	10.068144874957124	-272.66412958449484	0.2516371618836811	1.8939995314833071	0.19978331703831007	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6480000	-11264.654906051383	-10993.754225685665	-270.9006803657167	-10993.754225685665	10.068144874957124	-268.07403090364386	0.17230790761479609	1.8939995314833071	0.19997889169139485	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6481000	-11263.591596106437	-10992.417028369959	-271.1745677364773	-10992.417028369959	10.068144874957124	-268.34791827440444	0.20705857628721017	1.8939995314833071	0.19997889169139485	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6482000	-11260.730384764913	-10989.128277951884	-271.60210681302874	-10989.128277951884	10.068144874957124	-268.7753452672064	0.214178315302697	1.8939995314833071	0.1999992696445909	0.1018213415281207	0.32881109410139453	0.11152129474989458	0.45784626962059044
6483000	-11260.15804295359	-10988.979737021671	-271.17830593191854	-10988.979737021671	10.068144874957124	-268.3517895464015	0.2072552005434978	1.8939995314833071	0.1999546992407659	0.10827838411132502	0.32881109410139453	0.10506425216669026	0.45784626962059044
6484000	-11257.39776959871	-10986.726817300609	-270.6709522981019	-10986.726817300609	10.037300891984753	-267.84443591258486	0.18116137547655298	1.8939995314833071	0.1999546992407659	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6485000	-11253.039333173114	-10981.657374345672	-271.3819588274427	-10981.657374345672	10.037300891984753	-268.55544244192566	0.16457385764492574	1.8939995314833071	0.1999546992407659	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6486000	-11257.852474408586	-10986.781423514658	-271.0710508939282	-10986.781423514658	10.037300891984753	-268.2444131242303	0.20547173518453044	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6487000	-11250.409404185802	-10979.151488640979	-271.25791554482356	-10979.151488640979	10.037300891984753	-268.43127777512564	0.2091344789411282	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6488000	-11249.597249199234	-10978.998645050915	-270.5986041483188	-10978.998645050915	10.037300891984753	-267.7719663786209	0.18700412416845474	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6489000	-11252.32185160118	-10981.693256085473	-270.6285955157077	-10981.693256085473	10.037300891984753	-267.80195774600975	0.18333834237041474	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.32881109410139453	0.10506425216669026	0.46878496469936065
6490000	-11263.964424583935	-10991.527537834163	-272.43688674977176	-10991.527537834163	10.037300891984753	-269.61024898007383	0.15340478659260282	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.3228630369722505	0.10506425216669026	0.4747330218285047
6491000	-11257.708647524742	-10986.479668041544	-271.22897948319763	-10986.479668041544	10.037300891984753	-268.4023417134997	0.16663913859648263	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.3228630369722505	0.1053350765565448	0.47446219743865015
6492000	-11263.71827846806	-10992.837813214088	-270.8804652539732	-10992.837813214088	10.037300891984753	-268.0538274842753	0.17310182393108642	1.8939995314833071	0.1999767659978616	0.09733968903255479	0.3228630369722505	0.1053350765565448	0.47446219743865015
6493000	-11263.89471783722	-10991.833890020282	-272.06082781693885	-10991.833890020282	10.037300891984753	-269.1401427138356	0.21936498544496666	2.1283793366690884	0.1999767659978616	0.09733968903255479	0.3228630369722505	0.1053350765565448	0.47446219743865015
6494000	-11264.972296074198	-10991.686206355562	-273.28608971863656	-10991.686206355562	10.041504557348976	-270.36553298793166	0.2324622709068162	2.1283793366690884	0.19995342889454898	0.09733968903255479	0.3228630369722505	0.1053350765565448	0.47446219743865015
6495000	-11269.247073529163	-10997.710361002737	-271.5367125264257	-10997.710361002737	10.041504557348976	-268.6161557957208	0.16381123822712287	2.1283793366690884	0.19995342889454898	0.09733968903255479	0.3228630369722505	0.1053350765565448	0.47446219743865015
6496000	-11272.650269046488	-11001.796721713305	-270.85354733318366	-11001.796721713305	10.041504557348976	-268.04025335123595	0.17353029162307584	1.8614866302648627	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6497000	-11241.060061976654	-10970.401509616975	-270.6585523596792	-10970.401509616975	10.041504557348976	-267.8452583777315	0.19445324977561487	1.8614866302648627	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6498000	-11246.707080491244	-10976.141543348414	-270.5655371428286	-10976.141543348414	10.04185016538926	-267.7522431608809	0.18775337325340277	1.8614866302648627	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6499000	-11239.217282771695	-10968.521510355626	-270.69577241606885	-10968.521510355626	10.04185016538926	-267.88247843412114	0.19648993767381912	1.8614866302648627	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6500000	-11242.905347453727	-10971.124414136504	-271.78093331722295	-10971.124414136504	10.04185016538926	-268.96763933527524	0.15918621995323487	1.8614866302648627	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6501000	-11243.609237756908	-10973.009004960362	-270.60023279654536	-10973.009004960362	10.04185016538926	-267.790887198116	0.1817023066975265	1.8517900481712721	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6502000	-11247.783839686283	-10976.748984565647	-271.0348551206345	-10976.748984565647	10.04185016538926	-268.2255095222052	0.16924184738338535	1.8517900481712721	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6503000	-11260.343468852358	-10989.352365974757	-270.9911028776012	-10989.352365974757	10.04185016538926	-268.1292088422443	0.20379823958030696	1.9815298723628478	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6504000	-11253.62535229505	-10982.830053000314	-270.7952992947366	-10982.830053000314	10.04185016538926	-267.923447617278	0.1985753393840998	2.006296780115405	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6505000	-11253.149688164374	-10982.494666448689	-270.65502171568494	-10982.494666448689	10.04185016538926	-267.78317003822633	0.18149872415675608	2.006296780115405	0.19995342889454898	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6506000	-11250.583332906717	-10979.737882244715	-270.8454506620026	-10979.737882244715	10.04185016538926	-267.9738916764919	0.1994608340635345	2.006296780115405	0.1999002281078347	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6507000	-11259.189989282593	-10988.546296369535	-270.64369291305684	-10988.546296369535	10.04185016538926	-267.82161439868	0.18160072259182844	1.883808835472182	0.1999002281078347	0.09733968903255479	0.3253562118074542	0.1053350765565448	0.4719690226034464
6508000	-11261.196120192088	-10990.33102020769	-270.8650999843983	-10990.33102020769	10.043560886938726	-268.0430214700215	0.20040434731190718	1.883808835472182	0.1999002281078347	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6509000	-11272.906857033835	-11002.314603255629	-270.5922537782061	-11002.314603255629	10.043560886938726	-267.7701752638293	0.1855950955231617	1.883808835472182	0.1999002281078347	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6510000	-11269.433259103635	-10998.39882348266	-271.034435620976	-10998.39882348266	10.042513284100151	-268.2147165503344	0.16960882298350052	1.883808835472182	0.19947178967091414	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6511000	-11267.618537651559	-10996.424171631736	-271.1943660198234	-10996.424171631736	10.0287019333776	-268.3746469491818	0.1669895888871599	1.883808835472182	0.19947178967091414	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6512000	-11269.63840789139	-10999.053832232988	-270.5845756584026	-10999.053832232988	10.0287019333776	-267.764856587761	0.18353714991660747	1.883808835472182	0.19947178967091414	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6513000	-11264.749316052874	-10992.761746270395	-271.9875697824795	-10992.761746270395	10.0287019333776	-269.16562345607935	0.2199114041424176	1.883808835472182	0.19987620492213923	0.09721814478399703	0.3253562118074542	0.1053350765565448	0.4720905668520042
6514000	-11269.802001690652	-10998.96039617822	-270.8416055124331	-10998.96039617822	10.0287019333776	-268.0196591860329	0.17455498131070266	1.883808835472182	0.19987620492213923	0.09721814478399703	0.3342600266878117	0.09643126167618732	0.4720905668520042
6515000	-11267.669846613955	-10996.940872932748	-270.72897368120755	-10996.940872932748	10.0287019333776	-267.9696931963647	0.1750376413074647	1.7304803168894682	0.19987620492213923	0.09721814478399703	0.3342600266878117	0.09643126167618732	0.4720905668520042
6516000	-11273.402671017475	-11000.379932253167	-273.0227387643083	-11000.379932253167	10.034901346225666	-270.26345827946545	0.2312404759291418	1.7304803168894682	0.19987620492213923	0.09721814478399703	0.3342600266878117	0.09643126167618732	0.4720905668520042
6517000	-11276.141137432392	-11002.352795935109	-273.78834149728357	-11002.352795935109	10.034901346225666	-271.0293358966572	0.14320464547569978	1.7304803168894682	0.19982625639529994	0.09721814478399703	0.3342600266878117	0.09643126167618732	0.4720905668520042
6518000	-11275.700032290766	-11005.003929771203	-270.69610251956396	-11005.003929771203	10.034901346225666	-267.9370969189376	0.19573628552258668	1.7304803168894682	0.19982625639529994	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6519000	-11273.725264937962	-11003.085143588312	-270.6401213496501	-11003.085143588312	10.034901346225666	-267.8812274630179	0.1941845930592613	1.7304803168894682	0.1998059600426907	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6520000	-11282.844641090727	-11011.911165015137	-270.9334760755894	-11011.911165015137	10.034901346225666	-268.17458218895723	0.17037956317032413	1.7304803168894682	0.1998059600426907	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6521000	-11284.636143172525	-11013.955939122503	-270.6802040500231	-11013.955939122503	10.032223852531315	-267.92131016339096	0.1962479367012328	1.7304803168894682	0.1998059600426907	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6522000	-11286.565817018598	-11015.8047840113	-270.7610330072991	-11015.8047840113	10.032223852531315	-267.97528054844884	0.19908461683938358	1.7959869855449226	0.1998059600426907	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6523000	-11279.551207502918	-11008.51889144728	-271.03231605563775	-11008.51889144728	10.032223852531315	-268.2465635967875	0.16906372325165003	1.7959869855449226	0.1998059600426907	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6524000	-11275.403131895644	-11003.872995986669	-271.5301359089754	-11003.872995986669	10.030563340941352	-268.74420911004853	0.2142006434552236	1.7959869855449226	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6525000	-11263.744103319477	-10992.131279670306	-271.61282364917145	-10992.131279670306	10.030563340941352	-268.68623145713747	0.16284452458073367	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6526000	-11261.586083715389	-10989.446679869006	-272.1394038463832	-10989.446679869006	10.030563340941352	-269.2128116543492	0.2200194403833928	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6527000	-11268.124903791988	-10997.401650461748	-270.72325333023946	-10997.401650461748	10.030563340941352	-267.7966611382055	0.182717935438023	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6528000	-11276.186810261208	-11004.494089876245	-271.69272038496234	-11004.494089876245	10.030563340941352	-268.76612819292836	0.21442295064787326	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6529000	-11280.372158999395	-11009.55058610326	-270.8215728961349	-11009.55058610326	10.030563340941352	-267.89498070410093	0.1953927636643216	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.32741489021481557	0.10327639814918345	0.4720905668520042
6530000	-11268.802243415761	-10998.061480510654	-270.74076290510715	-10998.061480510654	10.030563340941352	-267.81417071307317	0.19071668318097199	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.33239173689355694	0.09829955147044209	0.4720905668520042
6531000	-11263.580513583203	-10992.74475737255	-270.83575621065415	-10992.74475737255	10.030563340941352	-267.9091640186202	0.19421094033374195	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.33239173689355694	0.10131857140407127	0.469071546918375
6532000	-11271.539014264217	-11000.658409637714	-270.8806046265031	-11000.658409637714	10.030563340941352	-267.9540124344691	0.19620169479232205	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.33239173689355694	0.10131857140407127	0.469071546918375
6533000	-11266.019579541537	-10995.242634802587	-270.77694473894906	-10995.242634802587	10.030563340941352	-267.8503525469151	0.18912229028004862	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.33239173689355694	0.10131857140407127	0.469071546918375
6534000	-11277.166727633487	-11004.503568860557	-272.66315877292993	-11004.503568860557	10.030563340941352	-269.73656658089595	0.15282395286505726	2.1452336376999277	0.1998376351263416	0.09721814478399703	0.33239173689355694	0.10131857140407127	0.469071546918375
6535000	-11256.278031507445	-10985.161548256414	-271.11648325103084	-10985.161548256414	10.030563340941352	-268.18989105899686	0.20234563047925816	2.1452336376999277	0.1998376351263416	0.09198210127004508	0.33239173689355694	0.10655461491802322	0.469071546918375
6536000	-11265.126178615576	-10993.636831578004	-271.48934703757146	-10993.636831578004	10.030563340941352	-268.61962238081367	0.16464914570533618	2.0025871439072436	0.1998376351263416	0.09198210127004508	0.33239173689355694	0.10655461491802322	0.469071546918375
6537000	-11270.588236513164	-10999.121782864742	-271.466453648421	-10999.121782864742	10.030563340941352	-268.57413436667616	0.21010556641696196	2.058999662406128	0.1998376351263416	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6538000	-11284.500539008377	-11013.700317060793	-270.80022194758436	-11013.700317060793	10.030563340941352	-267.87351280533085	0.18741829627339995	2.145529331273731	0.1998376351263416	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6539000	-11274.2534987078	-11003.19862061107	-271.05487809673	-11003.19862061107	10.030563340941352	-268.28665490615373	0.2046882343812751	1.752777829917211	0.1998376351263416	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6540000	-11282.10362209969	-11011.415581497462	-270.6880406022292	-11011.415581497462	10.030563340941352	-267.9126921350645	0.1799737902656037	1.770153407866809	0.1998376351263416	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6541000	-11277.247549631971	-11006.567445070345	-270.6801045616267	-11006.567445070345	10.030563340941352	-267.9046844895393	0.19423346812346856	1.770153407866809	0.19985064590096116	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6542000	-11270.100823778805	-10998.886061802597	-271.2147619762078	-10998.886061802597	10.030563340941352	-268.4393419041204	0.16640178097731892	1.770153407866809	0.19985064590096116	0.09657936102964608	0.33239173689355694	0.10655461491802322	0.464474287158774
6543000	-11276.435651549982	-11005.646843642273	-270.7888079077101	-11005.646843642273	10.030563340941352	-268.0133878356227	0.17479818527841506	1.770153407866809	0.19985064590096116	0.09657936102964608	0.3275114136098369	0.10655461491802322	0.46935461044249405
6544000	-11270.826178338502	-11000.221836919847	-270.6043414186559	-11000.221836919847	10.030563340941352	-267.8289213465685	0.18287348357873273	1.770153407866809	0.19985064590096116	0.09657936102964608	0.3275114136098369	0.10655461491802322	0.46935461044249405
6545000	-11267.2328278589	-10996.455828128754	-270.7769997301454	-10996.455828128754	10.030563340941352	-267.9260271646025	0.17713897213811777	1.9558370278554882	0.19985064590096116	0.09657936102964608	0.3275114136098369	0.10655461491802322	0.46935461044249405
6546000	-11267.863096069012	-10996.652506485667	-271.21058958334515	-10996.652506485667	10.030563340941352	-268.3355381709337	0.1676836152763318	2.015678166114213	0.19985064590096116	0.10282729692375922	0.3275114136098369	0.10030667902391008	0.46935461044249405
6547000	-11265.397157719879	-10994.69995907055	-270.6971986493272	-10994.69995907055	10.030563340941352	-267.82138249048916	0.18831060389267287	2.015678166114213	0.19998964527515944	0.10282729692375922	0.3275114136098369	0.10030667902391008	0.46935461044249405
6548000	-11262.26960690789	-10991.321837848138	-270.94776905975306	-10991.321837848138	10.030563340941352	-268.071952900915	0.2001946587383316	2.015678166114213	0.19998964527515944	0.0967844717457068	0.3335542387878893	0.10030667902391008	0.46935461044249405
6549000	-11269.343163494312	-10998.362576407933	-270.98058708637797	-10998.362576407933	10.029389745753074	-268.105079153622	0.1736357380727671	2.015678166114213	0.19993361296680368	0.0967844717457068	0.31712662897378147	0.11673428883801794	0.46935461044249405
6550000	-11273.483088334418	-11002.476549264107	-271.0065390703105	-11002.476549264107	10.029389745753074	-268.13103113755454	0.1736357380727671	2.015678166114213	0.19993361296680368	0.0967844717457068	0.31712662897378147	0.11673428883801794	0.46935461044249405
6551000	-11265.479015833364	-10994.57848259343	-270.9005332399333	-10994.57848259343	10.037687305392078	-268.0250253071773	0.1965893951758168	2.015678166114213	0.19993361296680368	0.0967844717457068	0.31712662897378147	0.11673428883801794	0.46935461044249405
6552000	-11274.10230191098	-11002.470278350076	-271.63202356090403	-11002.470278350076	10.024542128061455	-268.7562141903401	0.21247703579429195	2.015678166114213	0.19998841109891194	0.0967844717457068	0.31712662897378147	0.11271207569465481	0.47337682358585714
6553000	-11257.54272699096	-10986.802885769826	-270.7398412211333	-10986.802885769826	10.024542128061455	-267.94343342214177	0.17865536638850343	1.820504263229005	0.199921188313875	0.0967844717457068	0.31712662897378147	0.11271207569465481	0.47337682358585714
